age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital1,education1,default1,housing1,loan1,contact1,month1,day_of_week1,poutcome1,y1,job1
27,4,999,0,1.4,93.918,-42.7,4.963,5228.1,2,4,2,2,1,2,3,3,1,2,4
34,2,999,0,1.4,93.918,-42.7,4.962,5228.1,3,3,1,2,1,2,3,4,1,2,4
45,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,1,2,1,2,3,4,1,2,4
52,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,4,2,1,1,1,3,5,1,2,4
34,1,999,0,1.4,93.918,-42.7,4.962,5228.1,2,6,1,1,2,2,3,5,1,2,4
52,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,2,2,1,2,3,5,1,2,4
28,9,999,0,1.4,93.918,-42.7,4.962,5228.1,2,4,1,1,1,2,3,5,1,2,4
43,6,999,0,1.4,93.918,-42.7,4.962,5228.1,1,4,1,1,1,2,3,1,1,2,4
44,2,999,0,1.4,93.918,-42.7,4.962,5228.1,2,2,2,1,1,2,3,1,1,2,4
40,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,5,1,2,2,2,3,1,1,2,4
49,3,999,0,1.4,93.918,-42.7,4.962,5228.1,3,3,2,1,1,2,3,1,1,2,4
53,2,999,0,1.4,93.918,-42.7,4.961,5228.1,3,1,1,2,1,2,3,2,1,2,4
44,11,999,0,1.4,93.918,-42.7,4.961,5228.1,2,4,1,2,1,1,3,2,1,2,4
31,2,999,0,1.4,93.918,-42.7,4.963,5228.1,1,5,1,2,1,2,3,3,1,2,4
42,4,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,1,2,1,2,3,3,1,2,4
37,4,999,0,1.4,93.918,-42.7,4.968,5228.1,3,4,1,2,1,2,3,4,1,2,4
35,1,999,0,1.4,93.918,-42.7,4.968,5228.1,1,4,2,1,1,2,3,4,1,2,4
58,1,999,0,1.4,93.444,-36.1,4.97,5228.1,1,4,1,2,1,2,4,1,1,2,4
53,4,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,2,1,1,4,2,1,2,4
44,2,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,1,2,1,2,4,2,1,2,4
46,3,999,0,1.4,93.444,-36.1,4.967,5228.1,1,1,2,2,1,2,4,3,1,2,4
46,2,999,0,1.4,93.444,-36.1,4.967,5228.1,1,4,1,1,1,2,4,3,1,2,4
48,1,999,0,1.4,93.444,-36.1,4.967,5228.1,1,6,1,2,2,2,4,3,1,2,4
52,4,999,0,1.4,93.444,-36.1,4.967,5228.1,1,1,2,2,2,2,4,3,1,2,4
45,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,2,2,1,2,4,5,1,2,4
45,2,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,1,1,1,2,4,5,1,2,4
52,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,4,1,1,1,2,4,5,1,2,4
53,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,2,1,1,2,4,5,1,2,4
50,3,999,0,1.4,93.444,-36.1,4.966,5228.1,1,3,1,1,1,2,4,5,1,2,4
52,2,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,1,2,1,2,4,1,1,2,4
46,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,2,2,1,2,4,2,1,2,4
48,3,999,0,1.4,93.444,-36.1,4.963,5228.1,1,6,1,1,1,2,4,1,1,2,4
54,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,4,1,2,1,2,4,1,1,2,4
51,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,1,3,3,1,4,2,1,2,4
45,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,3,1,1,1,2,4,3,1,2,4
48,2,999,0,1.4,93.444,-36.1,4.964,5228.1,1,4,2,1,1,2,4,3,1,2,4
52,3,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,1,1,1,1,4,4,1,2,4
49,3,999,0,1.4,93.444,-36.1,4.963,5228.1,1,4,2,2,1,2,4,4,1,2,4
53,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,4,1,2,1,2,4,5,1,2,4
46,2,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,1,2,1,2,4,1,1,2,4
44,5,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,2,1,1,2,4,1,1,2,4
39,1,999,0,-0.1,93.798,-40.4,5.045,5195.8,1,4,1,1,1,1,5,5,1,2,4
39,1,999,0,-0.1,93.798,-40.4,4.918,5195.8,1,4,1,2,1,1,5,5,1,2,4
31,1,999,0,-0.1,93.798,-40.4,4.86,5195.8,1,3,1,2,1,1,5,2,1,2,4
34,1,999,0,-0.1,93.798,-40.4,4.827,5195.8,2,2,1,2,1,1,5,3,1,2,4
34,1,999,0,-0.1,93.798,-40.4,4.794,5195.8,3,2,1,2,1,1,5,4,1,2,4
30,1,999,0,-0.1,93.2,-42,4.7,5195.8,1,4,1,1,1,1,6,2,1,2,4
31,1,999,0,-0.1,93.2,-42,4.474,5195.8,1,4,1,2,1,1,6,5,1,2,4
40,1,999,0,-0.1,93.2,-42,4.245,5195.8,1,4,1,3,3,1,6,4,1,2,4
55,1,999,0,-0.1,93.2,-42,4.191,5195.8,1,4,1,1,1,2,6,1,1,2,4
48,1,999,0,-0.1,93.2,-42,4.191,5195.8,3,5,1,1,1,2,6,1,1,2,4
45,2,999,0,-0.1,93.2,-42,4.191,5195.8,1,3,2,2,1,2,6,1,1,2,4
32,1,999,0,-0.1,93.2,-42,4.191,5195.8,1,2,1,2,1,1,6,1,1,2,4
35,2,999,0,-0.1,93.2,-42,4.191,5195.8,1,2,1,1,1,2,6,1,1,2,4
32,2,5,1,-0.1,93.2,-42,4.191,5195.8,1,4,1,1,1,2,6,1,3,2,4
38,1,999,0,-0.1,93.2,-42,4.153,5195.8,3,6,1,1,1,2,6,2,1,2,4
39,4,999,1,-0.1,93.2,-42,4.153,5195.8,1,4,1,2,1,2,6,2,2,2,4
46,1,999,0,-0.1,93.2,-42,4.12,5195.8,1,4,1,2,2,2,6,3,1,2,4
40,1,999,0,-0.1,93.2,-42,4.12,5195.8,1,3,1,2,1,2,6,3,1,2,4
31,1,6,1,-0.1,93.2,-42,4.12,5195.8,2,2,1,2,1,2,6,3,3,2,4
56,3,999,0,-0.1,93.2,-42,4.12,5195.8,3,4,1,2,1,2,6,3,1,2,4
40,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,2,2,1,2,6,4,1,2,4
50,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,2,1,1,2,6,4,1,2,4
56,1,999,1,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,2,2,4
35,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,2,1,1,2,6,4,1,2,4
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,2,4
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,2,1,1,2,6,4,1,2,4
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,3,4,1,2,1,1,6,4,1,2,4
36,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,2,4
30,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,2,2,6,4,1,2,4
40,1,999,0,-0.1,93.2,-42,4.021,5195.8,3,4,1,2,1,2,6,5,1,2,4
41,4,999,0,-0.1,93.2,-42,4.021,5195.8,1,6,1,2,1,2,6,5,1,2,4
44,1,999,0,-1.8,92.843,-50,1.811,5099.1,2,5,1,1,1,2,8,1,1,2,4
43,2,999,0,-1.8,92.843,-50,1.799,5099.1,1,4,1,1,1,2,8,2,1,2,4
31,1,999,0,-1.8,92.843,-50,1.687,5099.1,2,2,1,2,1,2,8,2,1,2,4
33,2,999,0,-1.8,92.843,-50,1.602,5099.1,2,2,1,1,1,2,8,3,1,2,4
33,4,999,1,-1.8,92.843,-50,1.602,5099.1,2,2,1,2,1,2,8,3,2,2,4
56,1,999,0,-1.8,92.843,-50,1.531,5099.1,1,1,1,2,1,2,8,5,1,2,4
59,3,999,0,-1.8,92.843,-50,1.51,5099.1,1,1,1,1,1,2,8,2,1,2,4
44,2,999,0,-1.8,92.843,-50,1.51,5099.1,2,1,1,2,1,2,8,2,1,2,4
33,3,999,0,-1.8,93.075,-47.1,1.498,5099.1,1,3,1,2,1,2,9,3,1,2,4
33,2,999,0,-1.8,93.075,-47.1,1.498,5099.1,1,3,1,2,1,2,9,3,1,2,4
44,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,1,7,1,2,1,2,9,4,1,2,4
28,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,2,2,1,2,1,1,9,4,1,2,4
28,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,2,2,1,2,2,2,9,4,1,2,4
28,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,2,2,1,2,1,2,9,4,1,2,4
32,2,999,0,-1.8,93.075,-47.1,1.479,5099.1,1,4,1,2,2,2,9,5,1,2,4
32,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,1,4,1,3,3,2,9,1,1,2,4
34,2,5,1,-1.8,93.075,-47.1,1.466,5099.1,1,4,2,2,1,1,9,1,3,2,4
43,1,999,1,-1.8,93.075,-47.1,1.453,5099.1,1,4,2,1,1,2,9,2,2,2,4
31,1,999,1,-1.8,93.075,-47.1,1.453,5099.1,1,4,1,1,1,2,9,2,2,2,4
46,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,3,4,1,1,2,2,9,3,1,2,4
48,3,999,2,-1.8,93.075,-47.1,1.445,5099.1,1,4,1,2,1,2,9,3,2,2,4
30,1,999,0,-1.8,93.075,-47.1,1.435,5099.1,1,1,1,2,1,2,9,4,1,2,4
29,2,999,0,-1.8,93.075,-47.1,1.435,5099.1,1,4,1,2,1,2,9,4,1,2,4
36,3,999,2,-1.8,93.075,-47.1,1.435,5099.1,1,4,1,2,1,2,9,4,2,2,4
28,3,999,0,-1.8,93.075,-47.1,1.423,5099.1,2,7,1,1,1,2,9,2,1,2,4
42,3,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,1,1,1,1,2,9,3,1,2,4
26,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,4,1,1,1,2,9,4,1,2,4
26,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,4,1,2,2,2,9,4,1,2,4
26,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,4,1,1,1,2,9,4,1,2,4
32,1,5,1,-1.8,93.075,-47.1,1.41,5099.1,1,4,1,1,1,2,9,4,3,2,4
36,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,6,1,1,1,2,9,4,1,2,4
50,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,1,4,1,2,1,2,9,4,2,2,4
30,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,4,1,2,1,1,9,4,1,2,4
45,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,1,6,1,2,1,2,9,4,2,2,4
44,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,4,2,2,1,2,9,5,2,2,4
41,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,4,1,1,1,2,9,5,2,2,4
32,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,2,2,1,2,1,2,9,5,1,2,4
40,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,1,1,2,9,1,1,2,4
26,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,2,4,1,1,1,2,9,1,1,2,4
50,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,4,1,2,1,2,9,1,1,2,4
46,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,2,7,1,1,1,2,9,1,1,2,4
37,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,1,1,1,2,9,1,1,2,4
52,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,1,2,9,3,1,2,4
52,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,1,2,9,3,1,2,4
60,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,5,1,2,1,2,9,3,1,2,4
52,5,999,0,-1.8,93.075,-47.1,1.406,5099.1,1,3,1,1,1,2,9,4,1,2,4
40,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,4,1,1,1,2,9,4,1,2,4
27,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,2,7,1,2,1,2,9,4,1,2,4
28,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,2,4,1,2,1,2,9,4,3,2,4
47,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,2,3,1,1,1,2,9,4,1,2,4
47,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,2,1,1,1,2,9,4,1,2,4
33,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,2,1,1,1,1,2,9,4,1,2,4
33,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,2,1,1,2,1,2,9,4,1,2,4
33,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,2,5,1,2,1,2,9,4,1,2,4
32,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,5,1,2,1,2,9,4,1,2,4
35,2,3,1,-1.8,92.893,-46.2,1.354,5099.1,2,4,1,2,1,2,1,1,3,2,4
60,1,999,1,-1.8,92.893,-46.2,1.354,5099.1,1,4,1,2,1,2,1,1,2,2,4
50,3,3,1,-1.8,92.893,-46.2,1.354,5099.1,1,3,1,2,1,2,1,1,3,2,4
51,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,1,1,1,2,1,2,1,1,1,2,4
50,4,3,2,-1.8,92.893,-46.2,1.354,5099.1,1,3,1,2,1,1,1,1,3,2,4
46,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,1,3,1,2,1,2,1,1,1,2,4
39,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,4,1,2,2,2,1,2,1,2,4
41,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,4,1,1,1,2,1,2,1,2,4
35,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,2,1,1,1,2,1,2,1,2,4
50,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,1,1,2,1,2,1,2,1,2,4
34,1,3,2,-1.8,92.893,-46.2,1.344,5099.1,1,2,1,2,1,2,1,2,3,2,4
35,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,2,2,1,1,1,2,1,2,1,2,4
51,2,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,3,1,3,3,2,1,2,1,2,4
49,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,3,2,1,1,2,1,2,2,2,4
38,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,3,1,2,1,2,1,2,1,2,4
41,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,1,1,2,1,2,1,2,1,2,4
33,2,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,3,2,2,1,2,1,2,2,2,4
48,3,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,3,1,2,1,2,1,2,1,2,4
45,2,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,4,1,2,1,2,1,2,1,2,4
37,3,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,3,1,1,1,2,1,2,1,2,4
41,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,3,1,2,1,2,1,3,1,2,4
40,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,4,1,2,1,2,1,3,1,2,4
30,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,3,2,2,1,1,2,1,3,2,2,4
41,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,2,4,1,2,1,2,1,3,1,2,4
29,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,4,1,1,2,2,1,3,1,2,4
38,2,7,1,-1.8,92.893,-46.2,1.334,5099.1,1,2,2,2,1,2,1,3,3,2,4
41,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,2,4,1,1,2,2,1,3,1,2,4
33,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,4,2,1,1,2,1,3,1,2,4
36,2,999,1,-1.8,92.893,-46.2,1.334,5099.1,2,2,1,1,2,2,1,3,2,2,4
52,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,1,1,1,1,2,1,3,1,2,4
33,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,3,1,2,2,2,1,3,1,2,4
30,1,10,1,-1.8,92.893,-46.2,1.327,5099.1,2,4,1,2,1,2,1,4,3,2,4
43,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,1,2,2,1,2,1,4,1,2,4
27,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,2,4,2,2,2,2,1,4,1,2,4
39,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,3,1,2,1,2,1,4,1,2,4
36,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,2,4,1,1,2,2,1,4,1,2,4
44,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,3,3,2,1,1,2,1,4,1,2,4
46,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,4,1,1,1,2,1,4,1,2,4
46,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,1,2,2,1,2,1,4,1,2,4
35,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,6,1,2,1,2,1,4,1,2,4
33,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,2,3,1,3,3,1,1,5,1,2,4
35,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,3,2,1,1,2,1,5,1,2,4
40,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,3,2,2,1,2,1,5,1,2,4
35,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,2,4,1,1,1,2,1,5,1,2,4
33,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,4,1,2,1,2,1,5,1,2,4
33,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,4,1,1,1,2,1,5,1,2,4
33,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,4,1,2,1,2,1,5,1,2,4
34,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,4,1,1,1,2,1,5,1,2,4
30,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,1,4,1,2,1,2,1,1,2,2,4
23,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,2,4,1,2,1,2,1,1,1,2,4
50,1,9,1,-1.8,92.893,-46.2,1.299,5099.1,1,1,1,1,1,2,1,1,3,2,4
29,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,4,1,2,1,2,1,1,1,2,4
27,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,4,1,1,1,2,1,1,1,2,4
39,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,2,4,1,1,1,2,1,1,1,2,4
23,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,2,4,1,2,1,2,1,1,1,2,4
31,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,1,4,1,2,1,2,1,1,2,2,4
39,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,3,2,1,1,2,1,1,1,2,4
27,7,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,1,2,1,1,2,1,1,1,2,4
33,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,1,1,1,1,2,1,1,1,2,4
33,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,2,3,1,2,1,2,1,2,2,2,4
48,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,2,1,1,2,1,2,1,2,2,2,4
29,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,1,1,2,1,1,2,1,2,2,2,4
50,4,999,0,-1.8,92.893,-46.2,1.291,5099.1,3,1,1,2,1,2,1,2,1,2,4
59,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,4,1,1,1,2,1,2,1,2,4
28,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,1,1,1,1,2,1,2,1,2,4
33,10,999,1,-1.8,92.893,-46.2,1.291,5099.1,1,2,1,2,1,2,1,2,2,2,4
43,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,1,1,1,2,1,2,1,2,2,2,4
48,1,10,1,-1.8,92.893,-46.2,1.291,5099.1,1,4,1,1,1,2,1,2,3,2,4
55,7,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,4,2,1,2,2,1,2,1,2,4
32,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,4,2,1,1,2,1,2,1,2,4
41,4,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,3,1,1,1,2,1,2,1,2,4
33,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,1,1,1,2,2,1,3,2,2,4
28,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,2,3,1,1,1,2,1,3,1,2,4
53,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,3,2,2,1,2,1,3,1,2,4
34,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,2,1,1,1,2,1,3,1,2,4
32,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,2,1,1,1,1,2,1,3,1,2,4
32,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,2,1,2,1,2,1,3,1,2,4
39,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,3,3,2,2,1,2,1,3,1,2,4
36,3,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,4,2,1,1,2,1,3,2,2,4
32,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,3,2,2,1,2,1,3,1,2,4
34,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,3,1,2,1,2,1,3,1,2,4
29,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,4,1,1,1,2,1,3,1,2,4
29,3,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,4,1,1,1,2,1,3,2,2,4
35,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,3,1,1,1,1,1,3,1,2,4
51,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,2,1,2,1,2,1,3,2,2,4
31,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,3,2,1,2,1,2,1,3,2,2,4
34,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,6,2,2,1,1,1,3,1,2,4
38,5,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,4,1,2,1,2,1,3,1,2,4
38,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,2,4,1,1,1,2,1,3,2,2,4
31,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,3,1,2,1,2,1,3,1,2,4
51,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,1,1,2,1,2,1,3,1,2,4
43,2,11,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,1,2,2,1,4,3,2,4
36,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,2,2,2,1,4,1,2,4
37,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,1,1,2,1,4,1,2,4
31,1,6,1,-1.8,92.893,-46.2,1.266,5099.1,1,3,2,1,1,2,1,4,3,2,4
52,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,1,1,1,1,2,1,4,1,2,4
28,1,999,2,-1.8,92.893,-46.2,1.266,5099.1,3,2,1,1,1,2,1,4,2,2,4
33,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,4,2,2,1,2,1,4,1,2,4
39,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,4,1,2,1,2,1,4,1,2,4
33,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,2,4,2,1,1,2,1,4,2,2,4
31,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,2,4,1,1,1,2,1,4,2,2,4
28,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,3,1,2,1,2,1,4,1,2,4
27,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,4,1,2,2,2,1,4,1,2,4
33,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,4,2,1,1,2,1,4,1,2,4
51,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,2,2,2,1,4,1,2,4
26,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,5,1,1,1,2,1,4,1,2,4
28,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,2,4,2,1,1,2,1,4,2,2,4
37,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,3,4,1,2,1,1,1,4,1,2,4
35,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,2,4,1,2,1,2,1,5,1,2,4
29,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,3,1,1,1,1,2,1,5,1,2,4
35,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,3,4,1,1,1,2,1,5,2,2,4
29,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,3,2,1,1,1,2,1,5,1,2,4
23,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,2,1,1,2,1,2,1,5,1,2,4
34,5,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,1,2,2,1,2,1,5,1,2,4
33,5,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,4,2,2,1,2,1,5,1,2,4
33,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,1,5,1,2,1,2,1,5,2,2,4
35,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,1,3,1,2,1,2,1,5,2,2,4
51,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,1,4,2,1,1,2,1,5,2,2,4
24,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,2,2,1,2,1,2,1,5,1,2,4
44,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,3,1,1,1,2,1,5,1,2,4
30,4,999,1,-1.8,92.893,-46.2,1.25,5099.1,1,5,1,1,1,2,1,5,2,2,4
41,5,999,0,-1.8,92.893,-46.2,1.25,5099.1,3,1,1,1,1,2,1,5,1,2,4
47,2,999,1,-1.8,92.893,-46.2,1.25,5099.1,1,2,1,2,1,2,1,5,2,2,4
25,3,999,1,-1.8,92.893,-46.2,1.25,5099.1,2,4,1,2,1,2,1,5,2,2,4
34,4,999,1,-1.8,92.893,-46.2,1.25,5099.1,2,3,2,2,1,2,1,5,2,2,4
44,2,999,1,-1.8,92.893,-46.2,1.244,5099.1,2,4,1,2,1,2,1,1,2,2,4
33,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,2,2,1,1,1,2,1,1,1,2,4
32,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,3,1,1,1,1,2,1,1,1,2,4
36,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,1,2,2,1,2,1,1,1,2,4
54,3,999,1,-1.8,92.893,-46.2,1.264,5099.1,1,1,1,3,3,2,1,1,2,2,4
33,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,4,1,2,1,2,1,2,1,2,4
28,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,4,1,2,1,2,1,2,1,2,4
26,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,7,1,2,1,2,1,2,1,2,4
41,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,4,1,2,1,2,1,2,1,2,4
31,1,999,0,-1.8,92.893,-46.2,1.27,5099.1,1,1,1,1,1,2,1,3,1,2,4
35,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,2,5,1,2,1,2,2,1,1,2,4
45,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,4,1,1,1,2,2,1,1,2,4
