age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital1,education1,default1,housing1,loan1,contact1,month1,day_of_week1,poutcome1,y1,job1
43,1,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,1,1,1,1,1,1,10
28,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,3
44,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,2,1,1,1,1,1,4
58,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,2,1,1,1,1,1,10
31,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,3
37,1,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,1,1,1,1,1,1,1,3
36,2,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,1,1,1,5
31,2,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,2,1,1,1,1,1,1,3
33,16,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,10
26,7,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,3
38,6,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,3
44,1,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,2,2,1,1,1,1,1,7
28,1,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,2,1,1,1,1,1,1,4
29,5,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,5
24,3,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,3,3,1,1,1,1,1,4
50,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,1,1,1,11
33,3,999,0,1.1,93.994,-36.4,4.857,5191,3,5,1,2,1,1,1,1,1,1,5
57,2,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,1,1,1,1,1,1,1,10
28,1,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,1,1,1,1,1,1,1,4
50,3,999,0,1.1,93.994,-36.4,4.857,5191,2,1,1,2,1,1,1,1,1,1,4
30,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,1,1,1,3
48,2,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,2,1,1,1,1,1,1,3
43,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,2,1,1,1,1,1,11
39,2,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,3
39,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,3
36,2,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,3
29,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,1,1,1,5
31,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,2,1,1,1,1,1,4
43,6,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,1,1,1,4
46,2,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,1,1,1,5
45,3,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,1,1,1,4
30,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,3
30,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,1,1,1,3
49,3,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,5
38,6,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,5
58,3,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,1,1,1,3
33,3,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,3
33,3,999,0,1.1,93.994,-36.4,4.857,5191,3,5,1,1,1,1,1,1,1,1,5
31,3,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,1,1,1,10
39,3,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,10
30,3,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,2,1,1,1,1,1,1,4
35,3,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,2,1,1,1,1,1,3
57,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,2,1,1,1,1,1,3
34,3,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,1,2,1,1,1,1,1,4
30,4,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,5
40,3,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,1,1,1,1,1,1,5
37,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,1,1,1,1
40,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,2,1,1,1,1,1,4
42,2,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,1,1,1,1,1,1,1,5
42,1,999,0,1.1,93.994,-36.4,4.857,5191,1,6,1,2,1,1,1,1,1,1,4
41,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,2,1,1,1,1,1,3
31,8,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,10
29,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,2,1,1,1,1,1,3
33,2,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,1,1,1,5
27,2,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,1,1,1,1,1,1,1,2
35,2,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,3
37,3,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,3
48,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,10
37,6,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,3
33,2,999,0,1.1,93.994,-36.4,4.857,5191,3,5,1,2,1,1,1,1,1,1,5
40,3,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,3
29,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,1,1,1,4
35,2,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,10
35,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,2,1,1,1,1,1,3
38,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,1,1,1,1
46,3,999,0,1.1,93.994,-36.4,4.857,5191,3,5,1,2,1,1,1,1,1,1,5
35,12,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,1,1,1,4
41,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,8
47,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,1,1,1,3
28,2,999,0,1.1,93.994,-36.4,4.857,5191,2,1,1,2,1,1,1,1,1,1,4
34,3,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,1,1,1,3
25,2,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,8
33,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,2,1,1,1,1,1,5
51,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,3,3,1,1,1,1,1,6
33,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,4
35,4,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,1,1,1,1,1,1,1,3
36,4,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,2,1,1,1,1,1,1,8
37,16,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,2,1,1,5
41,2,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,3
36,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,3
30,6,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,2,1,1,1,1,1,4
58,2,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,2,1,1,1,1,1,1,10
43,2,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,10
31,4,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,2,1,1,1,1,1,7
30,4,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,2,1,1,1,1,1,1,5
31,2,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,3
30,2,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,3
42,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,1,1,1,2
31,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,2
43,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,2
58,2,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,2,1,1,1,1,1,1,10
28,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,2,1,1,1,1,1,2
35,4,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,3
30,3,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,2,1,1,1,1,1,1,4
52,11,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,1,1,1,5
51,3,999,0,1.1,93.994,-36.4,4.857,5191,2,6,1,2,1,1,1,1,1,1,11
36,4,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,1,1,1,4
36,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,1,1,1,2
31,2,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,1,1,1,3
36,3,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,4
34,5,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,3
32,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,1,1,1,4
32,3,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,1,1,1,5
51,5,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,1,1,1,1,1,1,1,3
28,2,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,1,1,1,3
54,2,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,2,2,1,1,1,1,1,3
59,2,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,1,1,1,3
33,5,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,1,1,1,2
35,5,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,3
48,2,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,3
50,3,999,0,1.1,93.994,-36.4,4.857,5191,3,5,1,1,1,1,1,1,1,1,5
29,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,8
39,6,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,3
36,2,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,1,1,1,3
35,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,2,1,1,1,1,1,4
38,4,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,3
34,4,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,1,1,1,1,1,1,1,4
45,3,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,1,1,1,4
38,6,999,0,1.1,93.994,-36.4,4.857,5191,2,1,1,1,1,1,1,1,1,1,4
33,2,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,2,2,1,1,1,1,1,5
31,3,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,1,1,1,1,1,1,1,3
37,3,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,2,1,1,1,1,1,1,10
34,4,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,2,1,1,1,1,1,5
39,4,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,2,1,1,1,1,1,4
31,2,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,10
34,6,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,2,1,1,1,1,1,3
32,5,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,1,1,1,4
35,2,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,1,1,1,5
44,5,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,1,1,1,3
38,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,2
37,5,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,1,1,1,2
30,5,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,1,1,1,2
31,5,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,2,1,1,1,1,1,3
29,11,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,1,2,1,1,1,1,1,2
52,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,1,1,1,4
32,2,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,1,1,1,1,1,1,1,5
47,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,1,1,1,4
39,22,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,1,1,1,10
38,6,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,1,1,1,12
30,4,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,1,1,1,1,1,1,1,4
32,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,1,1,1,4
27,5,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,1,1,1,4
46,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,1,1,1,11
54,4,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,2,1,1,1,1,1,1,6
35,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,1,1,1,4
50,19,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,2,1,1,3
37,4,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,2,2,1,1,1,1,1,2
41,5,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,1,1,1,4
44,3,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,1,1,1,1,1,1,5
33,4,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,1,1,1,1,1,1,5
49,3,999,0,1.1,93.994,-36.4,4.857,5191,3,4,1,2,2,1,1,1,1,1,3
23,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,1,1,1,4
49,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,1,1,1,4
38,3,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,1,1,1,2,1,1,5
37,7,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,2,1,1,2,1,1,4
39,7,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,1,1,1,2,1,1,3
44,6,999,0,1.1,93.994,-36.4,4.857,5191,2,3,1,1,2,1,1,2,1,1,4
40,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,2,1,1,2,1,1,4
32,3,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,2,1,1,10
38,5,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,2,1,1,11
41,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,2,1,1,4
52,3,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,1,1,1,1,2,1,1,5
34,2,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,2,1,1,1,2,1,1,5
40,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,2,1,1,2,1,1,10
39,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,2,1,1,4
28,2,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,2,1,1,3
32,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,2,1,1,2,1,1,10
38,3,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,2,1,1,4
46,6,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,2,1,1,4
30,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,2,1,1,2
41,1,999,0,1.1,93.994,-36.4,4.857,5191,1,6,1,1,1,1,1,2,1,1,10
34,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,2,1,1,4
46,9,999,0,1.1,93.994,-36.4,4.857,5191,3,3,1,1,1,1,1,2,1,1,4
37,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,2,1,1,4
30,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,2,1,1,2,1,1,3
36,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,2,1,1,3
48,1,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,2,1,1,2,1,1,4
47,1,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,2,1,1,10
36,5,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,2,1,1,2,1,1,5
38,4,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,1
30,4,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,1,1,1,1,2,1,1,5
38,5,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,2,1,1,3
28,1,999,0,1.1,93.994,-36.4,4.857,5191,1,6,1,2,1,1,1,2,1,1,2
37,2,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,2,1,1,1,2,1,1,4
43,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,10
32,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,2,1,1,4
52,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,2,1,1,9
28,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,2,1,1,4
50,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,11
35,1,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,1,1,1,1,2,1,1,4
39,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,4
40,3,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,2,1,1,5
34,11,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,2,1,1,3
27,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,2,1,1,12
33,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,2,1,1,2,1,1,4
39,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,11
39,3,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,2,1,1,1
43,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,2,1,1,11
36,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,2,1,1,10
40,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,2,1,1,4
50,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,2,1,1,4
46,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,2,1,1,8
40,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,2,1,1,2
34,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,4
32,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,2,1,1,5
34,2,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,1,1,1,1,2,1,1,4
34,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,2,1,1,5
29,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,2,1,1,2
27,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,2,1,1,3
39,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,2,1,1,1
31,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,2,1,1,3
46,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,4
44,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,2,1,1,10
35,2,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,2,2,1,1,2,1,1,5
41,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,2,1,1,4
34,2,999,0,1.1,93.994,-36.4,4.857,5191,3,5,1,3,3,1,1,2,1,1,5
35,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,11
24,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,2,1,1,2
25,4,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,2,1,1,2,1,1,3
34,10,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,2,1,1,5
31,3,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,1,1,1,1,2,1,1,3
38,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,10
29,2,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,2,1,1,1,2,1,1,4
27,1,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,1,1,1,1,2,1,1,5
34,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,2
43,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,2,1,1,10
37,1,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,2,1,1,7
45,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,2
30,3,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,1,1,1,1,2,1,1,5
43,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,2,1,1,11
47,1,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,2,1,1,1,2,1,1,2
53,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,2,1,1,1
47,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,1,1,1,2,1,1,4
37,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,2,1,1,5
41,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,4
26,1,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,1,1,1,1,2,1,1,5
31,1,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,2,1,1,1,2,1,1,11
46,2,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,2,1,1,1
50,1,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,1,1,1,1,2,1,1,3
45,1,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,2,2,1,1,2,1,1,3
45,1,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,2,1,1,1,2,1,1,3
29,1,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,2,1,1,3
37,2,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,3,3,1,1,2,1,1,4
26,1,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,1,1,1,1,2,1,1,5
45,4,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,2,1,1,1,2,1,1,5
46,1,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,2,1,1,1,2,1,1,2
37,2,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,2,1,1,1,2,1,1,4
46,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,2,1,1,4
42,1,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,1,1,1,1,2,1,1,3
25,1,999,0,1.1,93.994,-36.4,4.857,5191,2,1,1,1,1,1,1,2,1,1,10
45,2,999,0,1.1,93.994,-36.4,4.857,5191,2,4,1,1,1,1,1,2,1,1,4
40,2,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,1,1,1,1,2,1,1,3
49,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,1,1,1,1,2,1,1,4
51,2,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,2,1,1,1,2,1,1,8
35,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,11
32,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,2
29,1,999,0,1.1,93.994,-36.4,4.857,5191,2,2,1,2,1,1,1,2,1,1,4
41,2,999,0,1.1,93.994,-36.4,4.857,5191,3,2,1,1,1,1,1,2,1,1,3
37,2,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,3
35,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,2,1,1,1,2,1,1,4
31,1,999,0,1.1,93.994,-36.4,4.857,5191,3,3,1,1,1,1,1,2,1,1,4
27,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,4
37,3,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,2,1,1,5
43,1,999,0,1.1,93.994,-36.4,4.857,5191,1,4,1,1,1,1,1,2,1,1,4
37,2,999,0,1.1,93.994,-36.4,4.857,5191,2,5,1,1,1,1,1,2,1,1,4
60,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,1,1,1,2,1,1,9
51,2,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,2,1,1,1,2,1,1,5
34,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,2
30,1,999,0,1.1,93.994,-36.4,4.857,5191,3,5,1,2,1,1,1,2,1,1,5
36,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,2,1,1,2
34,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,2,1,1,2,1,1,2
53,16,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,2,1,1,1,2,1,1,2
38,2,999,0,1.1,93.994,-36.4,4.857,5191,2,7,1,1,1,1,1,2,1,1,10
55,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,2,1,1,1,2,1,1,2
56,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,1,2,2,1,1,2,1,1,6
35,1,999,0,1.1,93.994,-36.4,4.857,5191,3,7,1,1,1,1,1,2,1,1,11
48,1,999,0,1.1,93.994,-36.4,4.857,5191,1,3,1,1,2,1,1,2,1,1,5
53,1,999,0,1.1,93.994,-36.4,4.857,5191,1,7,1,1,2,1,1,2,1,1,8
